id,abstract_text
B47F911A-4B80-40B6-BD1F-3002F3532D2E,"There are proteins that are well characterized with regard to their three dimensional structure. In particular it is known that parts of them act as &quot;functional&quot; units, e.g. active and binding sites or functional domains. However, within proteins, regions of intrinsically disorder occur and these are characterized by a lack of a well-defined three-dimensional structure. Although these disordered regions do not show a particular higher conformational state, they are known to be functionally important, such as through their involvement in protein-protein interactions or DNA/RNA binding. In a recent work we have shown that there is ongoing positive selection that contributes substantially to the evolution of human long intrinsically disordered protein regions. Furthermore, these protein regions are enriched in posttranslational modification sites as well as regions and motifs (annotated sequence stretches of biological importance), but surprisingly disease mutations tend to occur much less frequently in disordered regions (Uversky et al., 2014), with the exception of mutations associated with musculoskeletal diseases. 

This timely project aims to understand why disease mutations tend to be less frequent in disordered protein regions. The focus of this project will lie on the exceptional group of mutations involved in musculoskeletal diseases that are enriched in disordered protein regions by comparing them to those involved in other disease groups. Fundamental will be a novel genomic comparative approach currently developed in the Gossmann lab targeted at the identification of the evolutionary properties of disease-associated sites. Furthermore, in collaboration with Daniel Rigden from the University of Liverpool, we will conduct molecular dynamic simulations to investigate three dimensional features of disease associated mutations on protein flexibility and protein-ligand interactions. Furthermore we will exploit machine learning approaches to predict protein disorder on the single site residue effects. Experimental evidence and the underlying mechanistics of disease candidate sites can then functionally be tested in a fly model in collaboration with the Mirre Simons lab at the University of Sheffield. This will ultimately gain insights into whether disease mutations are genuinely less likely to occur in disordered protein regions or whether our lacking understanding of disease properties associated with disordered protein regions has led to an under-annotation in the respective databases. 

For this highly innovative, collaborative and interdisciplinary PhD the respective candidate should have a strong background in biology, molecular biology and genetics as well basic programming knowledge or at least a strong interest in computational approaches to investigate fundamental biological problems. A background in bioinformatics is of advantage, however all necessary approaches will be taught during the duration of the PhD. This project will take advantage of multiple biological &quot;big&quot; data sets, such as the 1000-Genome project, Uniprot, large-scale mammalian phylogenies and their respective whole genome information, as well as PDB and several secondary databases."
9A8784C8-87E1-4AD0-9A0B-7EF6B8554349,"This project will build upon preliminary work conducted by Argentine and UK partners which has already identified the presence of AMR in beef feedlots and generated the first large-scale dataset of beef farm antibiotic usage data (334 farms) anywhere in the world. It will also build upon a small existing grant of &pound;7,700 from UK ODA seed fund to help UoL academics develop a 'UK-Argentine Beef Antibiotic Research Network' which will be used to collect and analysis samples to optimize qPCR gene selection for environmental AMR quantification in beef farms, planned for Jan-June 2019. This preliminary work provides a very robust starting point for this project.

The project will use veterinary and epidemiology expertise and experience in quantifying antibiotic usage and agri-health economics expertise in mapping food value chains to build a theoretical antibiotic surveillance framework. This framework will be assessed against the available sources of information in other LMIC's to test its transferability especially in less well developed livestock systems including Kenya and Ethiopia, through existing projects which the UK the collaborators are engaged in (HORN project). 
The system would integrate all the available information on antibiotic prescribing and antibiotic usage along with the farm management practices across the whole range of beef farming systems in Argentina. We will then categorize antibiotic use at farm level recruiting between 200 - 1000 farms from an existing representative network of 4500 farms (organized via SENASA) into different management system types (eg. breeding, growing, feedlot finishing) and correlate the management practices used in these farms with their patterns of antibiotic usage by using the surveillance framework. The environmental AMR population load and diversity will be assessed in a stratified random sub-sample of (n = 50) of the farms according to management system type and AMU level &amp; usage practices. Multi-level modelling, cluster and principal component analysis will be used to quantify the agreement between the classification of farms based upon the AMU surveillance framework and the microbiological results to validate the efficacy of this means of risk assessment.

Deeper molecular analysis will be conducted on samples from farms with evidence of the most significant AMR diversity and load relating to High Priority Critically important antibiotics. This will include whole genome metagenomics and culture based antibiotic phenotype sensitivity to understand the population structure of the resistance profile of the most significant AMR environments. 
This phase of the project will allow us to use risk factor analysis to identify critical control points in the mode of antibiotic use in beef farms. This will be achieved by linking the molecular epidemiology data to detailed quantitative and qualitative interviews with farmers to understand the drivers of antibiotic use.

The final phase of the project will co-develop practical AMR reduction interventions and policy advice of regulatory authorities. All the interventions recommended will be based up the risk factor analysis and their economic impact tested by cost - effectiveness analysis to identify in a clear a reproducible manner the most appropriate control measures for each farm management system. The qualitative interviews conducted with each farmer in the study will inform decision making on barriers to adoption of individual measures and feed into the co-development of policy advice to the beef industry. The collaboration provides the exciting opportunity to compare and contrast approaches in the UK and Argentina to maximizing farmer adoption of new practices and advice. 

The project would employ two post-doctoral researchers (PDRAs) directly through the UoL. Whilst these two PDRA's will be employed by UoL they will be supervised jointly by UK and Argentine partner senior academics."
BD9690CD-621D-4E7E-BC1E-2771C516A286,"Evidence-led policymaking for COVID-19 control relies on accurate understanding the epidemiology of SARS-CoV-2 infections by correlating diagnostics, molecular fingerprinting and patient metadata (intrinsic (e.g. age), and extrinsic (e.g. travel history)). Efforts to correlate these data in Uganda are stalling, despite available local expertise, because laboratories designated for diagnosing and tracking COVID-19 are under-resourced, and widespread mistrust of diagnostic workflows. Current policy is therefore shaped by data from industrialised countries, which may be misleading due to significant differences in the population demographics and underlying health status.

Laboratory facilities in northern Uganda are lacking: i) reagents and experience of reliable workflows for processing of COVID-19 diagnostics; ii) whole genome sequencing equipment and consumables for providing robust epidemiological information. We will address these needs by bringing together UK-based academics and industrial partners with Ugandan biologists and policymakers to rapidly build local capacity for 
SARS-CoV-2 diagnostics and real-time epidemiology. Specifically: 

Transfer knowledge of SARS-CoV-2 diagnostic workflows from leading UK testing centres (NHS, Lighthouse Labs) to Uganda. 

Establish Nanopore sequencing and bioinformatics in northern Uganda, supported by Salford/Liverpool/COG-UK partners, and facilitate their long-term adoption by Ugandan laboratories (UVRI, Makerere University).

Combine WGS with new survey-based patient metadata to provide real-time SARS-CoV-2 genomics, including strains circulating around refugee settlements, to support the Ugandan Ministry of Health and Prime Minister's Office to promptly mitigate local and national COVID-19 spread.

Bring together industry and logistics partners with Ugandan policymakers, to identify and address bottlenecks in the equipment and consumable supply chain, to support cost-effective, future Ugandan bioscience."
33AAC290-0F4D-4638-89AA-FC9B3BBF8936,"Studentship strategic priority area:Basic and Clinical Research
Keywords:DNA replication stress, ovarian, glioblastoma, therapy, biomarker

Background
Faithful duplication of the genome is essential to cell division and requires complex regulation and assembly of nucleotides and replication factors to be completed efficiently. Disruption of these processes causes DNA replication stress (RS) manifest as slowing/stalling of replication forks and generation of DNA double strand breaks (DSBs) associated with activation of the DNA damage response (DDR). RS is a primary driver of genomic instability in cancer and an appealing therapeutic target due to aberrant tumour cell DDR and the absence of RS in normal cells. Both glioblastoma (GBM) and high grade serous tubo-ovarian carcinoma (HGSC) demonstrate genomic instability and activation of DDR, with underlying RS implicated in this phenotype. Recent advances in DDR targeted therapy include approval of PARP inhibitors in platinum sensitive relapsed HGSC, ongoing phase I/II trials of olaparib with radiotherapy and/or temozolomide in GBM, and proposed trials of combined ATR and PARP inhibition (CAiPi) in GBM and HGSC. Robust biomarkers allowing patient selection through identification of tumours exhibiting elevated RS and aberrant RS responses will be key to the clinical success of these approaches. This project will identify predictive biomarkers for RS targeted therapy in GBM and HGSC for validation in forthcoming clinical trials.

Aims
1) To characterise RS levels/responses to Pi, Ai and CAiPi in panels of HGSC and primary GBM cell lines 
Ai, Pi and CAiPi responses will be correlated with levels of RS using DNA fibre assays, DDR protein immunofluorescence, existing RNA sequencing data and mechanistic insights from identification of proteins on nascent DNA (iPOND).

2) To investigate genomic determinants of response to CAiPi
Existing whole genome sequencing data of GBM cell lines will be analysed to investigate genomic and structural abnormalities associated with differential responses (Collaboration; D McArt, Belfast UK). Breaks labelling in situ and sequencing (BLISS) will investigate the influence of genomic sites of CAiPi generated DSBs on response. 

3) To validate candidate biomarkers in vivo and in existing clinical datasets
Candidate biomarkers will be validated utilising intracranial xenografts from GBM cell lines exhibiting differential sensitivities to Ai, Pi and CAiPi. Prevalence of candidate IHC biomarkers will be quantified in existing clinical datasets for HGSC (SCOTROC 1, 4) and GBM (OPARATIC, PARADIGM, PARADIGM-2) and recurrent GBM datasets.

Training Outcomes
This project provides excellent exposure to basic and complex techniques including primary cell culture, immunofluorescence, Western blotting, BLISS, iPOND and in vivo models. The student will become proficient in analysing data from whole genome/RNA sequencing and develop expertise in statistical analyses necessary for pre-clinical development of biomarkers for novel therapies. 

The project has strong commitment from Astra Zeneca as an industry partner who will provide invaluable experience and insight in a non-academic setting and the opportunity to work with commercially minded scientists on applied research.The studentship meets several MRC DTP strategic priorities in quantitative skills and whole organism physiology. The student will gain skills in bioinformatics analysis of genomic and transcriptomic data, basic and translational laboratory research and in vivo studies.

Conclusion
This project will identify biomarkers of response to DNA replication stress targeted therapies in HGSC and GBM by utilising genomic and transcriptomic characterization of HGSC and GBM cell line panels, with validation in in vivo tumour models and clinical trial datasets with corresponding outcome data. This will provide a precision approach for optimal utilization of DDR targeting therapies in the clinic."
D2D93BC9-8505-49B7-BA53-DE02E16E2BBC,"The list of organisms with completed genome sequence is continuously growing and this has led to the identification of thousands of genes whose function is still unknown. These genes could potentially be involved in important biological cell functions and could represent important targets for diagnostic and pharmacogenomics studies and be of industrial and agronomical importance. A major undertaking for biology is therefore that of identifying the function of these uncharacterized genes on a genomic scale. The challenge for bioinformatics is then to devise algorithmic methods that, given a gene, can predict a hypothesis for its function that can then be validated by wet-lab assays. Luckily, new experimental techniques have become available, producing data which offer clues about protein function and can therefore be employed for function prediction, e.g. protein interaction data, gene expression data. Some experimental and computational data have a natural representation as networks (e.g. protein interaction data), others are inherently 'one-dimensional' (e.g. sequence patterns). Three facts have recently become clear: while each data type contains important information that can help in determining the function of a protein, no single data type by itself suffices; large-scale functional inference greatly improves by integrating evidence from different sources; for those data types which can be represented as networks, the best results are obtained by algorithms that take advantage of the networks' topologies. So far, methods that make functional inferences on networks are very limited in the type of data they can integrate, while methods that can integrate a greater variety of data do not take advantage of the networks' topologies. I intend to investigate a general method that can integrate essentially any data type currently available taking into account its intrinsic structure: it takes advantage of the graph topology for network data, and it can integrate this evidence together with one-dimensional information. I shall develop graph-theoretical methods that use the diffusion of information over graphs to generate functional evidence from network data. This evidence is then combined with other one-dimensional information using machine learning techniques. The strength of the methodology lies in its ability to use diverse sets of noisy data, and to combine them to obtain sound statistical inferences; the weak signals contained in each dataset is enhanced by integrating the data. The methodology will be first developed on Yeast, and I shall then transfer this approach to higher organisms such as C. elegans, D. melanogaster, A. thaliana, and H. sapiens. For all these organisms the performance of the algorithms will then be evaluated 'in silico' by means of test sets; that is I shall verify the accuracy of the methods at predicting the function for genes whose annotation is known. The approach will then be tested 'in vivo' on a sub-network of genes that form signalling pathways (MAPK signalling) and function to transmit information from receptors to gene expression. MAPK pathway components are highly diversified in the model plant, Arabidopsis thaliana, with 123 components. For many of these we do not know how they connect up and what their biological functions are. These will be predicted by the algorithms and then functionally tested by silencing their expression using RNA interference and in mutant lines. I shall also design and implement stand-alone and web-based software tools incorporating the algorithms developed. The applications will enable the biologist to easily apply the algorithms through a user-friendly interface; to visualize the relevant biological networks thus making the inference process transparent and providing an explanation for the functional annotation predicted by the system. A web tool will also be created. All these tools will be made freely available to the scientific community."
3F7A73C3-D96E-4E17-AAD2-B5D26D4CD1C8,"Existing classification systems do not adequately describe the diversity of human disease, nor do they account for common mechanisms across diseases. Since underlying mechanism often predicts therapeutic efficacy, a mechanism-based taxonomy of disease is required to unlock therapeutic progress. A data-science approach provides the framework to address this unmet need by integrating diverse patient data from genotype to disease outcomes. Heart failure (HF) is a complex clinical syndrome for which rising prevalence stands in contrast to a lack of effective therapeutic options. This project seeks to reclassify HF patients according to underlying causal mechanisms through analysis of harmonised patient data from HDR London, UK Biobank and the HERMES Consortium (a major global collaboration in HF genomics founded by the applicant) using emerging genome bioinformatics and unsupervised learning methods. The overall aim is to identify and validate molecular pathways as candidate targets for novel therapeutic intervention and to provide an exemplar within HDR UK for novel approaches to the study of complex disease. 

Objective 1. Define the contribution of common genetic variation to risk of HF and clinically established sub-phenotypes. 
A genome-wide association meta-analysis (GWAMA) of &gt;32,000 HF cases from 25 studies has been completed by the HERMES Consortium, yielding variants at a number of loci. To investigate sub-significant association signals, I will perform an extended analysis with &gt;60,000 HF cases (HERMES, HDR London and UK Biobank) and investigate HF subgroups defined by comorbidity (atrial fibrillation, coronary heart disease) and left ventricular phenotypes by stratified analysis. The results of these analyses may enable the identification of novel causal genes and will form the starting point for investigating clinical and genetic heterogeneity (Objective 2). In addition, they will provide the HF outcome dataset for target validation Mendelian randomisation analyses (Objective 3). 

Objective 2. Identify and characterise new HF sub-phenotypes using clinical, EHR and genomic data.
Preliminary analyses indicate that HF risk variants exhibit allelic heterogeneity among HF subtypes defined by comorbid disease status. The observed clinical and genetic complexity suggest an opportunity to define a new, data-driven taxonomy. As well as studying established HF subtypes, I will use unsupervised learning methods (machine learning) to uncover new HF disease clusters based on phenotypic similarity. To explore genetic heterogeneity of HF subgroups, I will test for differences in HF-associated allele frequencies from Objective 1 using locally available, individual participant level data. To validate these findings, I have established a collaboration with investigators from Harvard/ MIT and Boston University. Using these approaches, I will seek to define a data-driven taxonomy of HF subtypes and to provide insights into mechanisms through genomic analysis.

Objective 3. Discover and validate therapeutic targets for heart failure subgroups through genetic causal inference analysis. 
Genetic variants that alter the abundance or function of gene transcripts or their cognate protein can serve as instruments to explore the causal role of a protein in a disease outcome using Mendelian randomisation analysis. The genetic determinants of a many circulating proteins are known and can be used to investigate potential therapeutic targets in HF and/or HF subtypes (from Objective 2). I will prioritise proteins for study based on the presence of prior observational associations or other evidence of a causal role in disease. For proteins with evidence of a causal role, I will seek to characterise the mediators of effect by exploring the association of the genetic tool variants with related imaging and EHR phenotypes, to inform the conduct of clinical trials."
F83813D2-1A0F-488F-A193-C66557840E81,"Enhanced Biological Phosphorus Removal (EBPR) is a variation of the activated sludge technology that in addition to removal of organic matter using a microbial consortium, enacts phosphorus removal from the influent wastewater to prevent eutrophication of the receiving body. Like activated sludge, wastewater treatment plants employing EBPR are known to suffer from poor performance attributed to population imbalances of the functional microorganisms. An understanding of the root causes behind the deteriorated performance, and of the reliable corrective measures have thus far proven themselves elusive.
Advances in culture-independent microbiological techniques and metagenomics have stimulated work towards the in situ characterisation of microbial communities in these systems in terms of their diversity, relative abundance of the representative individual phyla, as well as their respective functional ecology. Complementing this work are laboratory-scale studies utilising highly enriched bacterial cultures, as well as surveys of full-scale facilities which correlate the relative abundance of perceived core members of the microbial community of interest in tandem with physiochemical analyses to their respective function. In its current form however, the nature of the available information remains fragmented and, owing to the isolation in which it was produced, inconclusive - not to mention that with regards to understanding the reported instability of the technology, contradictory.

In light of this, the overall aim of this PhD project is to develop and deploy statistical models with which to evaluate and unite elements of the (1a) composition of the microbial community, (2a) their respective ecological function and inter-phyla interactions and (3a) process design and operation.
The component objectives of this project thus include but are not limited to: (1b) collecting and framing the existing pool of information into a unified working database; (2b) constructing a network model with which to represent, link and evaluate the assembled data; and (3b) investigating and assessing relevant statistical tools such as a self-learning Bayesian statistical models in order to make use of the available evidence to infer the nature of the relationships among different groups within EBPR microbial consortia, their relation to the process configuration and operational parameters and environmental conditions.

The ambition of this project is to improve the holistic understanding of the microbial consortia relevant to EBPR. In particular, the potential impact of this project will (1c) enable the formulation of concrete strategies to cultivate the right communities that would ensure consistently satisfactory performance, and therefore compliance, of wastewater treatment facilities employing this technology, (2c) provide the framework for design optimisation of future EBPR processes and (3c) provide the tools to enable systematic identification of knowledge deficiencies, thereby providing a roadmap of key areas of future research.

In a broader sense, the proposed tools to be developed in this project could find application in the exploitation of any biological system, answering questions such as: (1d) which are the key parameters to monitor in full-scale treatment and/or production facilities to ensure efficient performance, (2d) what is the (smallest) required sample size of this pool of data, (3d) how can one make use of the data already available, or (4d) how to define crowd-sourcing strategies for better informed decision making.

This project will connect the field of water engineering to that of statistics &amp; applied probability, two among the key growth areas as indicated by the EPSRC thematic research portfolio."
97A5EEC4-8242-4AF1-95F0-FE9B59061C7C,"Studentship strategic priority area:Mathematics, statistics and computation
Keywords: Data science, bioinformatics, metagenomics, microbiome, virome

The advent of high-throughput sequencing (HTS) has led to an increasing deluge of metagenomic sequence data being deposited in online archives. HTS has enabled the routine detection of known pathogenic viruses, the discovery of novel human viruses and human-resident phages, and the characterisation of the human virome, which is essential for our understanding of the role the microbiome plays in health and disease. However, a significant proportion of sequence data cannot be classified as it displays no detectable homology to any known sequence, and such sequence data is typically discounted from further analyses. The aim of this PhD project is to develop a complete computational framework for the data mining of online archives for 'dark' sequence data, combined with the assembly, storage, clustering, and initial classification of such dark sequences. The project will answer fundamental questions related to the extent and diversity of dark sequences, classify these sequences into related groups, and predict their biological function and origin. There are 3 broad stages: (1) The development of data mining pipelines to automatically retrieve meta and sequence data from the short read archive. (2) The adaptation of existing metagenomic assembly pipelines towards sequences of unknown origin, and the development of a database system to store and query the assembled dark sequences. (3) The quantification, analysis and clustering of the identified dark sequences. The project is a combination of data science and bioinformatics, with substantial elements of computation, programming and statistics/machine learning. The student undertaking this PhD will be trained in a number of MRC priority quantitative skills area. The project is a combination of data science and bioinformatics/computational biology, with substantial elements of computation, programming and statistics/machine learning."
08F8CFC9-49BB-4F82-AA82-D9D6559FCEE9,"There have recently been significant leaps in deep reinforcement learning algorithms, with notable successes in games such as Atari arcade games and Go; however, there is still a need to adapt these techniques to be more widely applicable in other domains, such as the life science sector. Identifying regulatory relationships between genes is one of the primary research activities carried out by molecular biologists and geneticists, since learning the structure of gene regulatory networks is critical for many applications, for example understanding the origins of many diseases and how crops respond to their environments. Biologists sequentially conduct experiments that provide information about the gene network structure, but they must operate under strict cost and time limits. This project aims to formulate this experiment design procedure in a reinforcement-learning framework, to ascertain how biologists should prioritise experiments to maximise information about the gene networks, under constraints. The primary deliverable will be a Computer-aided Experimental Design (CoED) software tool to aid researchers in utilising their resources most effectively. This reinforcement-learning framework could also be used to identify the bottlenecks for biomedical research, such as the pricing model or the time-intensity of certain experiments, thereby identifying the most impactful areas for further development in experimental methodology. We will deliver impact by providing consultation services to laboratory supply and service providers, and through our collaboration with our industrial partner Google Brain Genomics. This project primarily aligns with the new approaches to data science and high productivity services through specialised artificial intelligence priority areas of this call."
B3B44649-897A-435B-A188-032BEB8403C8,"The processes of life are dynamic - it is change on a molecular level that enables us to grow and move, but also to become ill and treat disease. Just as the shape and posture of our body can determine our readiness to perform a task, the structure and conformation of a protein molecule can determine its function or activity. It is the ability for proteins to dynamically and rapidly reconfigure that underpins many critical activities in biology, disease and medicine.
However, we are currently limited to study proteins, including many important enzymes, at high resolution in space or time - but not both. Static structural models have contributed to major advances, such as in gene editing technology, based on the reprogramming of the enzyme 'CRISPR/Cas9'. This structural information is also crucial for drug discovery, accurately guiding design and optimisation efforts.
These are major new applications that rely on precisely controlling dynamic changes in protein structure. These aims - and our understanding of fundamental biology - will be greatly advanced by bridging high resolution information in both time and space.
My research will pioneer an integrated experimental and computational approach to determine with unprecedented spatio-temporal resolution how enzymes are dynamically regulated and how they catalyse chemical reactions. We now have a unique opportunity to make measurements of the structural perturbations in large enzymes both with high structural resolution (per amino acid building block) and high temporal resolution (per millisecond). The information that we gain will be used to build high resolution dynamic structural models in which individual features reconfigure according to their individual rates, determined experimentally with millisecond and amino acid precision. 
This work will focus on two areas of recent high profile success in developing tools for biotechnology and medicine which depend on the exquisite control of enzyme dynamic structural changes. (i) Gene editing: There is a growing effort to engineer CRISPR/Cas9 enzymes to improve their efficiency and to create entirely new tools for targeted mutation of the genome in situ. This has potentially broad application in research, but also to specifically treat genetic diseases. We will study gene editing enzymes to provide mechanistic insight to explain their behaviour and to guide the development of variants with improved activities. (ii) Allosteric drug discovery. There has been major recent investment by both big pharma and by venture capital/biotechnology partnerships to discover 'allosteric' drugs that control enzyme function by controlling the protein conformation. These drugs have potential benefits in selectivity and the ability to modify otherwise intractable targets in disease. We will ascertain whether the new millisecond time-resolved measurements that we will develop can differentiate signatures of allosteric regulation and thus form the basis of a direct screen for allosteric drugs.
This research programme brings together expertise in building novel experimental methods, cutting edge data science approaches, development of new software tools and a direct relevance to fundamental biology and applications in biotechnology and drug discovery."
F17AEE0A-513C-494E-BE3B-563E886BB6A7,"Staphylococcus aureus is a major cause of morbidity and mortality worldwide. The burden caused by this opportunistic pathogen to global human health is compounded by the prevalence of antibiotic resistant strains, which the World Health Organisation predict will contribute to greater than 300 million premature deaths worldwide by 2050. There is, therefore, an urgent need to identify novel therapeutic targets. Ribosomes are responsible for one of the key growth processes in both eukaryotic and prokaryotic cells - the synthesis of proteins. As these molecular machines are so complex, the assembly process is quite tightly regulated. As such, correct maturation of the ribosome requires assembly cofactors. One class of assembly cofactors are the GTPases, which have a range of functions associated with ribosomal development. As assembly cofactors are multiple in number, are crucial for ribosome maturation, and are broadly conserved throughout the bacterial kingdom, they represent novel targets for broad-spectrum antibacterial drug discovery.
Our recent work has utilised a genome-wide screen to identify binding targets for a small nucleotide, ppGpp, in S. aureus. This has led to the discovery of five GTPases with predicted functions as ribosomal assembly cofactors. We show that the activities of all five enzymes are inhibited by ppGpp and initial characterisation confirms that at least one of these enzymes plays a role in ribosomal biogenesis, with a deletion of this gene negatively impacting bacterial growth. In order to determine the contribution of all five GTPases to bacterial survival and initiate the development of an antimicrobial that could potentially target all five simultaneously and so Iimit the development of resistant strains, we will be undertaking a multi-disciplinary approach which includes bacterial genetics, antimicrobial susceptibility testing, enzymatic assays, coupled with protein purification and structural determination of the apo and ppGpp-bound forms of the proteins. 
Scientific objectives
1. Examination of the contribution of each GTPase to bacterial growth and ribosome assembly:
Gene deletion mutants, as well as GTPase-inactive protein variants will be created to allow the contribution of each enzyme to bacterial growth, cell morphology and ribosomal assembly in vivo to be examined.
2. Determination of the mechanism of ppGpp-mediated enzyme inhibition:
The GTPase enzymes will be purified and the structures analysed by X-ray crystallography in the presence and absence of ppGpp and GTP (supervised by secondary supervisor) in order to determine precisely how this molecule can inhibit GTPase activity. This will form the basis of future rational drug design based on the structure of ppGpp.
3. Screen to identify other GTPase inhibitors:
A library of 2,000 compounds, including FDA-approved drugs and a natural-products library, is readily available from the small molecule screening facility here at the University. This library will be screened in order to identify molecules that, like ppGpp, can inhibit the GTPase activity of these five proteins. Crystallography will also be performed on any positive interactions to determine the mode of inhibition.
Altogether this project will provide important mechanistic data on the importance of these GTPases for bacterial survival and will lay the foundation for future rational drug design."
9B3E1E26-280F-4420-99F0-5A227B868C61,"The aim of this project is to develop new methods for intelligent feature selection, that will allow advanced joint modelling of vast imaging and genomics data sets, for the purpose of determining new gene candidates for targeted neuroprotective therapy of vulnerable preterm infants. Imaging genetics is an emerging field that has huge potential to improve understanding of complex neurological conditions, through identifying concrete links between morphological or functional changes in the brain and genetic variants linked to disease. Unfortunately, the immense numbers of imaging and genetic features involved challenge current methods of analysis, limiting their capacity to find statistically significant relationships from the data. This project will therefore use advanced techniques from sparse predictive modelling and Deep Learning to intelligently compress and combine state-of-the-art multi-modality, developmental imaging and genomics data sets so as to propose sensitive genotype-phenotype candidates as targets for future clinical trials."
4197D20A-6254-4D76-985D-52AD77AD4C1A,"This MRC-funded doctoral training partnership (DTP) brings together cutting-edge molecular and analytical sciences with innovative computational approaches in data analysis to enable students to address hypothesis-led biomedical research questions. This is a 4-year programme whose first year involves a series of taught modules and two laboratory-based research projects that lead to an MSc in Interdisciplinary Biomedical Research. The first two terms consist of a selection of taught modules that allow students to gain a solid grounding in multidisciplinary science. Students also attend a series of masterclasses led by academic and industry experts in areas of molecular, cellular and tissue dynamics, microbiology and infection, applied biomedical technologies and artificial intelligence and data science. During the third and summer terms students conduct two eleven-week research projects in labs of their choice. 

Project:
In early embryos of many animals, maternally provided RNAs and proteins control the earliest developmental processes. This includes the distribution, stability and activity of RNAs involved in cell fate specification events. How RNA molecules are targeted to specific sub-cellular and embryonic regions and how their activity is regulated is not fully understood. For instance, how the germ plasm, a specialised complex of RNAs and proteins essential for germline and sexual development, is stabilised and distributed in early embryos is not understood. The sequence, structure and, more recently, modification of RNAs (such as m6A) has been shown to regulate their localisation and activity. A small set of proteins that recognise the modifications and modulate the RNAs have also been identified, but their mechanisms and functions are not fully understood.
 
Recent studies have reported a number of m6A-related diseases in humans, including cancer and metabolic disorders, such as obesity. Therefore, it is vital we understand precisely the roles of this modification in development and homeostasis. This project aims to study the role of RNA modifications and the proteins that recognise them during early embryonic development in zebrafish focussing on a known m6A reader, Igf2bp3. Zebrafish is an ideal model organism to study these processes as there are functionally equivalent early development factors in humans and zebrafish, and many fundamental mechanisms are conserved. Igf2bp3 has recently been shown to be important for early embryonic and germline development (Vong et al., 2021). 
 
Using RNA-sequencing the project aims to understand the molecular basis of defects in igf2bp3 mutants. The role of specific candidate RNAs will be addressed using genome editing using CRISPR/Cas9, transcriptome-wide gene expression changes and phenotype analysis. Through the project, the student will adopt an interdisciplinary approach that combines embryology, bioinformatics, genome engineering and in vivo imaging and gain skills training in quantitative and interdisciplinary skills, healthy ageing through the lifecourse and whole organism physiology."
97807058-826F-43B3-BFD7-513E9AA24799,"The project aims to understand the mechanisms influencing RNA polymerase II (pol II) -mediated transcription, their relationships with each other and how they affect transcriptional dynamics. The primary process of interest will be polymerase pausing, in which the elongation rate of pol II is greatly reduced at certain sites. The nature of pausing will be investigated by attacking the problem from multiple angles using a variety of data types. The recently developed time-variant PRO seq (TV-PRO seq) allows for genome-wide detection of pausing sites and measurement of pausing times. TV-PRO seq data will be linked with other data types, including ChIP seq data on distributions of histone modifications, NET seq data on pol II distributions, ATAC seq data on chromosome accessibility, single cell RNA seq data on mRNA levels and variability and SLAM seq data on mRNA degradation rates. Statistical analysis of integrated data sets to find correlations between pausing sites and other genomic features will provide mechanistic insights. Mathematical models of transcription will be constructed that account for various mechanisms and processes of interest, including pol II pausing, initiation, reinitation from the gene's 3' terminus and spontaneous disengaging. The models will be designed to provide read-outs that can be directly compared with the aforementioned data, such as polymerase and nascent mRNA distributions along the gene, as well as mature mRNA count distributions. This will allow theoretical exploration of the interplay between different mechanisms and how they contribute to the stochastic dynamics of gene expression. Simulation/analytical results will be fitted to the data, using Bayesian inference to, for example, optimise parameter values and model structures. Conclusions made regarding transcriptional mechanisms/dynamics will be confirmed with experimental verification. Insights regarding stochasticity in transcription may have applications in synthetic biology."
921F5C28-0C3F-488C-B763-47C666332698,"In our work in the current edition of the CMIH we have built up a strong pool of researchers and collaborations across the board from mathematics, statistics, to engineering, medical physics and clinicians. Our work has also confirmed that imaging data is a very important diagnostic biomarker, but also that non-imaging data in the form of health records, memory tests and genomics are precious predictive resources and that when combined in appropriate ways should be the source for AI-based healthcare of the future.

Following this philosophy, the new CMIH brings together researchers from mathematics, statistics, computer science and medicine, with clinicians and relevant industrial stakeholder to develop rigorous and clinically practical algorithms for analysing healthcare data in an integrated fashion for personalised diagnosis and treatment, as well as target identification and validation on a population level. We will focus on three medical streams: Cancer, Cardiovascular disease and Dementia, which remain the top 3 causes of death and disability in the UK.

Whilst applied mathematics and mathematical statistics are still commonly regarded as separate disciplines there is an increasing understanding that a combined approach, by removing historic disciplinary boundaries, is the only way forward. This is especially the case when addressing methodological challenges in data science using multi-modal data streams, such as the research we will undertake at the Hub. This holistic approach will support the Hub aims to bring AI for healthcare decision making to the clinical end users."
